SONDRA	5	1540311182
SHANA	2	1223769838
ROSALIND	49	2075734516
REYNALDO	46	1989614579
OTTO	40	1299434389
MAYRA	11	1155494609
MARISOL	68	1998898116
MARISA	69	980160245
LOGAN	7	1758011109
LIZZIE	35	1852693040
LACEY	6	1224740592
KIRSTEN	31	2091903659
KERI	2	1834988074
JESS	44	786497018
JAYNE	27	2034486763
JACLYN	31	2008079768
HUMBERTO	28	1496913782
GRACIE	50	2022922291
GLENNA	26	992690315
GABRIELA	56	622136927
EMMANUEL	45	2134491135
DEWAYNE	36	1550702768
DEMETRIUS	25	2010599631
CLARICE	13	1715744294
CHARITY	35	1729452779
CARMELA	12	760440961
BRET	6	970935347
BEATRIZ	16	1432402072
ADELINE	54	1525054137
YOUNG	46	2019327180
VICENTE	6	670785540
SUMMER	23	398285241
STACI	40	1613058239
SHEENA	48	1150955174
SHAUNA	13	2090005467
SAMMIE	43	2052141899
ROYCE	11	2029353510
RODGER	67	2124741466
MILLIE	12	1494598613
MILES	51	1755539249
MARGRET	46	714956227
LUELLA	60	1540891040
LILY	67	1480798448
LEA	69	552317929
LAMONT	54	411292208
KATHARINE	48	1790878725
JUSTINE	25	1898631457
JODIE	13	1584947796
JEANINE	17	2092846730
HEATH	39	1367624968
HARLEY	32	1731879430
GARLAND	40	1013075858
GABRIELLE	31	1975492718
FRIEDA	29	1292255167
ETHAN	59	679107499
ELMA	17	1865502492
ELDON	67	1943515536
EFRAIN	5	2089694932
CLAUDETTE	12	1588959103
CHRISTI	59	1966362188
CATHLEEN	54	944906645
AUTUMN	26	2115872738
ANGELINE	44	809567337
ANGELIA	45	2113053505
WINNIE	7	734835471
WILLA	13	1235081300
SYBIL	37	1744554907
STERLING	31	911715490
SOCORRO	52	861304515
SELMA	66	2048760279
ROCKY	43	379511301
PIERRE	52	988712086
MAVIS	13	385434685
MARTINA	64	2097006103
MARITZA	64	1579006388
MARGO	9	1882721941
MARCY	17	2101377771
MANUELA	55	674186708
LUISA	67	1583427245
LUCILE	11	229648117
LORIE	10	1808181762
LEANNE	26	1966974529
LARA	40	1381137973
LADONNA	27	1924820622
JUNIOR	26	1494261816
JEANNINE	40	1925624098
IVY	16	982404677
GROVER	34	1832381665
GERRY	52	682095581
FREDDY	60	237554617
ELTON	0	1467603412
ELI	66	806495434
DYLAN	17	1498472527
DOLLY	25	1545343610
DEANA	20	1382439396
DAMIAN	32	574536994
CLEVELAND	64	1204463038
CHUCK	49	2021543455
CHASE	63	1506547549
CALLIE	44	2076054513
BRYCE	58	1735737717
BOBBI	20	2041397790
ANTOINE	52	1654129501
AILEEN	52	364624247
ABBY	1	1816902263
VIRGIE	47	1023785489
SYDNEY	1	1979749775
STAN	21	1050387177
SIMONE	33	1197495934
RUSSEL	36	1449962728
REUBEN	52	1515006960
RANDI	22	1163168521
QUENTIN	66	538503518
OFELIA	2	2086096115
MURRAY	22	1477787794
MONTE	12	1001524811
MEAGAN	25	1155958889
MATILDA	18	2115402765
MAGDALENA	27	1417270808
LEONARDO	33	1891142249
LEILA	38	1627088057
LEANN	55	1304988467
LATISHA	22	1731338913
KASEY	15	1407666871
JERI	58	268167699
JASPER	69	1913725399
HANS	67	1956059575
GEORGINA	1	809292811
ERWIN	48	1961424272
ERNIE	3	2141270906
ELIZA	6	727221797
CURT	32	1937340613
CRUZ	44	552312252
CORNELIA	36	1953415353
BRIDGETTE	61	1901344443
BLAINE	62	726680909
BIANCA	17	546789760
BETTYE	20	2086801436
BENITO	12	1498709647
BARBRA	37	1477662462
AUGUST	3	1728462253
AUDRA	33	2033650061
AGUSTIN	9	917426284
WILFREDO	8	2003671328
VANCE	45	2026571461
VALARIE	60	792948614
TYSON	33	1739435890
TIA	45	1727024880
TERRIE	58	723634702
SON	29	2000947484
SHARRON	14	1886871516
RUTHIE	40	1129277873
ROSALYN	46	1326227349
RHODA	56	2061575210
RAE	25	1699462616
NOLA	13	1635119236
NELDA	31	1806603697
MINERVA	17	124991724
MICHEL	42	673992541
MIA	27	345660620
LILLY	33	792696852
LIDIA	8	753145695
LETHA	54	1940440886
LENORE	5	1878693400
JOAQUIN	50	1403163790
JARROD	27	1387492389
JAMI	24	1369978545
JAMAL	46	1632431760
ILA	54	1486668692
HILARY	62	1581463338
HARRISON	47	1246994516
HARLAN	26	2083242821
HALEY	32	2080631313
GRETA	16	1810080895
GREGORIO	10	732079762
FLOSSIE	59	1371795548
ESTELA	26	1463601495
ERICKA	1	1415545362
ELNORA	54	1648085916
ELLIOTT	21	1437588455
ELLIOT	2	1509966833
EARLINE	35	1655966776
DONA	65	1216176815
DESMOND	35	2008080414
DENIS	47	659038116
DARWIN	10	1967906865
DAMIEN	9	336138468
CORRINE	3	787843220
CONCEPCION	47	737784334
CLARISSA	30	1527714209
CHANDRA	50	659935124
CATALINA	24	2081899109
BURTON	20	1737347026
BUDDY	33	1587298051
BRIANNA	69	2031711511
BRADY	50	1667423617
BERNADINE	3	1881926756
BART	36	842241263
AVA	53	452422391
ARIEL	40	2131765380
ALI	1	1680642930
ALEXANDRIA	52	653104833
ADOLFO	23	1668650397
ADELA	4	2024657284
ZELMA	36	1489276763
YONG	0	2089853235
XAVIER	27	1494650157
WILLIAMS	15	821486545
TANIA	46	1601168585
TAMEKA	34	1186814900
TABATHA	2	1131469707
SOLOMON	45	1726282524
SOFIA	46	1468863519
SERENA	25	910796431
SCOTTY	5	1392403375
SAUNDRA	56	1804806719
ROSCOE	37	505990382
RORY	39	2127060127
ROD	7	1013408230
ROB	59	722217653
QUINTON	15	1513764694
PENELOPE	30	2059506638
PEARLIE	35	980592719
ODESSA	62	2133113685
ODELL	28	748136423
NOREEN	36	1228847333
NORBERT	32	2101674041
NOLAN	7	2135900592
NEVA	68	2121199048
NANNIE	12	1762854619
MOISES	20	918877969
MILAGROS	22	1322481230
MELISA	25	1974407729
MARYLOU	28	860687567
MARLIN	49	1655982863
MALINDA	64	723533208
LORAINE	5	1994291813
LACY	39	1549691410
KERMIT	41	1235847870
KENDRICK	69	1681293500
KARINA	6	1396971469
JEANIE	17	864694243
HILLARY	65	1438043244
HARRIETT	12	1856568955
HAL	10	1665894976
EVE	18	1529821844
ESTEBAN	11	1041811019
ESMERALDA	50	899437712
EMILIA	33	1256790074
ELWOOD	38	2092848442
ELVIN	54	1214330974
DARIUS	63	1954674777
BRAIN	1	2107277691
BLAIR	66	746484531
BENITA	28	1940396813
AVIS	10	2072371715
ASHLEE	36	1783250147
ANTON	33	706087477
AMIE	55	1112256917
ALVA	42	1556457222
ALLYSON	32	1871649874
ALLIE	43	1501007749
THURMAN	41	1345902370
THADDEUS	49	2093930029
TANISHA	39	1925084512
SELENA	2	2120940330
RUSTY	1	1523914191
ROSALINDA	67	2019545624
RICKIE	17	731374349
REGGIE	45	1872379905
RAPHAEL	9	1372800000
NOEMI	69	1126467293
NITA	30	1746683780
NED	41	1513642681
MONTY	32	2116505284
MASON	48	1112069451
MARCIE	38	1991770491
MARCEL	25	1628270464
MALLORY	60	921007082
LOUISA	36	1386809730
LORRIE	2	1092635766
LIZA	1	702561650
LILIA	50	1930744090
KATY	23	1705473816
JULIANNE	32	1932325287
JOESPH	0	166326347
JERRI	55	1511352021
JEFFRY	59	839282137
JACKSON	20	998270990
GRAHAM	17	530696462
GAY	24	540190771
FIDEL	59	693954287
FABIAN	51	1769704483
ELISHA	41	1460348790
ELINOR	7	1740625891
EARNESTINE	14	1441009606
EARLENE	64	1612527032
DARCY	29	1793520025
DANE	36	1353689135
CLIFF	44	1048110624
CLARE	28	1859815478
CARMELLA	10	1280847245
CARLENE	0	1342524341
BRYON	29	1540795511
AVERY	68	2095290882
ARMAND	34	827548443
ANNABELLE	33	1227017610
ALVARO	68	1765210470
ALTHEA	1	1879666695
ALEJANDRA	68	1950811437
ALANA	2	1132416894
YESENIA	39	1052752738
WILEY	27	266896971
VAUGHN	53	1441889966
VALERIA	46	663369055
TY	63	2072548374
TRINIDAD	22	1342992957
TAMMI	3	1629451975
SUZETTE	52	1773594464
ROXIE	3	777149434
ROSLYN	3	829186650
RODRIGO	28	1789744278
ROCCO	69	1497536988
RIGOBERTO	37	2083587685
OPHELIA	43	1824043938
NUMBERS	49	1611941309
NORRIS	68	1406677891
NONA	38	1893077544
NOE	45	419825751
NANETTE	10	737671462
NADIA	35	1667442577
MITZI	22	1480385094
MILLARD	37	2129486980
MELVA	24	2022743400
MARYANNE	22	1779683320
MARICELA	19	1384107308
MARI	61	1663563807
MARGERY	65	1391035210
MADGE	5	948794693
LUANN	58	2078458343
LOYD	13	1095882906
LINA	69	1398016694
LILIAN	69	2022975290
LAWANDA	62	1101593796
LAVONNE	33	1319837709
LAVERN	15	786779379
LANE	14	1053929393
LAKISHA	64	1322878361
KIRBY	17	1728259040
KENYA	7	1243517816
KAYE	36	1999952595
KATHRINE	51	1906079397
KATHIE	21	1866456182
JULIANA	16	1526198395
IVORY	15	1198281646
ISAIAH	63	1688576935
ILENE	9	590854866
HOLLIS	5	1543242943
GUS	31	1394013314
GONZALO	61	618718004
GEORGETTE	59	1209828472
FRAN	38	2104644374
EVANGELINE	54	1398631147
EDWINA	52	926207878
DOLLIE	10	1697318492
DION	31	1100407658
DIEGO	66	2113559042
DERICK	48	858215820
DENNY	55	1274586796
DEANNE	21	1188570466
CORINE	18	1185290118
COLETTE	59	500426917
CLAUDINE	26	1801274181
CLAIR	48	1230110674
CHRYSTAL	58	1097800740
CHONG	31	1022719769
CHARMAINE	53	1478909444
ALPHONSO	10	1372815508
ALISSA	47	1529043249
ALINE	55	1528368061
ADOLPH	29	1680659538
WENDI	40	1508057548
WARD	59	1804769780
VINCE	47	1534344036
VILMA	46	793136384
VERN	58	2080985829
ULYSSES	18	1870297585
TRISTAN	65	1717700435
TESSA	5	1128529976
SUSANNA	21	1168070609
SHEREE	47	1546333243
SEBASTIAN	14	1216086396
SCOT	18	2012992854
SAVANNAH	68	299822417
SASHA	63	1134422534
ROSELLA	39	1839576842
ROSEANN	26	1432250800
ROSANNE	33	2090282453
ROMEO	38	1335941108
RILEY	39	301083553
REVA	33	1747475958
REED	5	329537661
QUINCY	13	2135416925
NICKOLAS	14	1176468720
NATALIA	56	517549669
MERRILL	69	891023137
MAYNARD	2	2026529928
MAXWELL	4	1410061258
MAURICIO	25	1963768917
MARVA	32	2136357644
MARIETTA	34	1681268244
MARCI	60	714729358
MADELYN	35	2030241882
LYNNETTE	63	1163950142
LILIANA	6	1974456845
LESSIE	62	2062391868
LEONOR	21	833647253
LAKEISHA	29	2141507160
KATELYN	24	1431404640
JULIETTE	11	1869777010
JOSEFA	22	1817756063
JOHNIE	36	1642410393
JEFFERSON	21	1464416767
JAYSON	66	1194765268
JARVIS	16	1543779987
JANNA	41	649083836
ISSAC	40	750717935
IMELDA	51	2131516444
HIRAM	37	1384430069
HERIBERTO	48	1372681776
GENA	67	1865677770
GAVIN	44	2006761978
FEDERICO	20	1923045121
EMERY	67	2104761620
ELVIS	59	1631774923
ELVIA	5	1877686841
EDDY	32	1671480919
DUSTY	16	892203436
DONOVAN	41	1197567997
DONNELL	64	1660902831
DEIRDRE	47	888807333
DEIDRE	49	1247328207
DEENA	59	1303711163
DAVIS	44	1175197966
DANTE	7	2025738757
COY	26	1880876692
CORINA	45	1321780099
COLE	17	1841350230
COLBY	28	1520610699
CLEMENT	69	1386323652
CHASITY	57	1966504730
CARLY	38	277667441
BRUNO	38	494688680
BRIANA	43	1934501564
BERTA	25	1496904065
BERNIE	37	1421807477
BERNARDO	26	1028265955
BASIL	67	866720730
AURELIA	47	1226279048
AUGUSTINE	16	192712504
AUGUSTA	46	1700228711
ARLINE	40	1735666249
ARACELI	66	1989180199
ANASTASIA	5	1038669077
AMALIA	51	2022965782
ALYCE	21	1195108384
WINFRED	46	1833160177
WILDA	44	584813135
WELDON	19	1275842830
VITO	35	1922592775
TWILA	6	1278627761
TRUMAN	49	1150923143
TRENTON	27	1868639104
TISHA	46	2116736013
TAMRA	33	1107413997
TAMERA	66	1465557643
STEVIE	31	1512323298
STEFAN	43	1792820579
SILAS	16	446194021
SANFORD	12	1160043206
ROWENA	65	1735050630
ROSANNA	22	1942772088
RHEA	51	1561157795
REYNA	60	1909762466
QUEEN	36	1519363279
PHOEBE	15	786864432
NESTOR	23	1609515766
MILLICENT	28	720615941
MERLIN	39	1134369337
MAURA	21	1624496906
MARYELLEN	4	1998286144
MARQUITA	45	1591975308
MARIANA	33	2002948191
MARCELINO	34	1887334952
MARA	8	1317483193
MAI	6	1978608599
MADELEINE	49	1541369432
LOLITA	56	693161130
LIZ	12	492547441
LINWOOD	8	1675168668
LELIA	20	1215373871
LEANNA	43	458001471
LAURI	68	648879079
KURTIS	54	1910854973
KATINA	69	1725500318
KATHERYN	8	2049954599
KARYN	5	1418660175
KAITLIN	35	1680706254
JULIET	0	987126835
JOHNATHON	57	1761452818
JANNIE	20	349070182
JANELL	48	805743181
JAME	11	1188699729
JACKLYN	31	2084265679
ISIDRO	40	1582678565
IRWIN	16	1203301666
INES	44	414484234
HUNTER	7	486320279
HOLLIE	3	1816119796
HESTER	25	1892467826
HELGA	13	1881773095
HARRIS	52	1380012777
HALLIE	59	1762584788
GILDA	44	1719871557
GALEN	65	1350112264
FREIDA	61	2041862210
FREDERIC	37	2112491323
FRANCESCA	56	1534385194
FLORINE	34	935535823
FANNY	64	652631779
EVANGELINA	28	1818731616
ERNA	2	1455682457
ENID	55	1951026422
DUDLEY	32	1950319091
DONNY	69	1221175774
DIONNE	39	699023900
DICK	18	1466820115
DIANN	25	1710212450
DENVER	25	1711859357
DELMAR	17	1662849647
CONCETTA	0	1937472851
COLLIN	65	2124478791
COLEEN	62	1851395003
CHERRY	59	1988046079
CHARLEY	31	1280355815
CATHRYN	30	1793106284
CASANDRA	3	1415196118
CARTER	63	1999602079
CARROL	21	347673996
CARMELO	20	1744649218
CARLO	16	1874868093
CARISSA	57	1838790467
BROCK	31	1573862743
BRITNEY	35	1240417171
BRIGITTE	18	1266065842
BRIDGETT	46	300696493
BERYL	52	1761312313
BERTIE	15	1557482693
BEAU	5	2014721922
BARNEY	42	804972095
AURELIO	64	1908350548
ART	53	1358642017
ANNMARIE	56	1535954692
ANGELITA	26	2010952241
ANGELIQUE	39	1459109132
AMPARO	50	1970308246
ALYSON	40	1135825049
ALFREDA	38	1799228689
ALBA	59	1375764320
AISHA	12	1577291299
ZELDA	29	740959980
ZACHERY	7	1343240434
WILMER	69	1744136146
WILFORD	68	1030417166
VONDA	5	1229955439
TORI	6	1215675186
THERON	30	1428603086
TERRA	12	1693940626
SONNY	38	1857386574
SIERRA	60	861544409
SHELTON	16	1696420300
SHARLENE	17	353327837
SELINA	50	1270452593
SCOTTIE	5	1699173391
SANG	1	2121715569
ROSALIA	42	1811269796
ROCIO	48	1233559556
ROBBY	23	2014869597
RENAE	54	1918345586
REFUGIO	64	2131942157
RAYMUNDO	48	1671624805
PASQUALE	2	1942472166
PANSY	61	1269310835
PAMALA	12	1181084525
OCTAVIO	11	1951284792
OCTAVIA	50	1403430178
NOELLE	28	2031533259
NELLY	21	1764551835
NAN	67	441471385
MONROE	17	1316095992
MONIKA	33	2122872975
MOHAMMAD	6	1427483711
MINA	35	2059023349
MICHELL	27	1490849760
MICHAELA	4	2014937996
MELLISA	42	1361550114
MARIANO	30	2098571036
MARGOT	45	1624727857
MA	65	1753920049
LOUELLA	58	1304824664
LINCOLN	14	2110469603
LIBBY	31	1598448462
LETITIA	0	1100751372
LETA	27	1887830926
LESA	15	783590428
LEONEL	69	1702189982
LEEANN	68	1728459937
LATANYA	38	1571681499
LASHONDA	37	2039911244
LANDON	26	745521763
LAKESHA	23	972059511
KITTY	6	1047899685
KIMBERLEE	49	1379452845
KATHI	37	1010625678
KAITLYN	18	1552883863
JUSTINA	39	1863635630
JUDI	67	1926196095
JOSUE	14	1249252080
JASMIN	30	544293885
JADE	8	1724571987
JACQUES	23	1850180888
ISABELLA	51	1591738704
HUNG	51	592912586
HOUSTON	47	1684251999
HONG	8	1227423536
HERMINIA	22	910118456
GUSSIE	59	352526851
GERMAN	35	1378178876
GERMAINE	39	1284512549
GERI	46	1907521417
GENARO	18	1942380814
GAYLA	65	1352076698
FLETCHER	31	1735057530
FELECIA	44	2044591036
ERROL	5	2021024495
EMORY	10	1266716171
EMILIE	58	1821473682
EMERSON	21	1371707975
ELDA	17	658383099
ELBA	3	2013743488
EDYTHE	27	855072341
EDWARDO	56	1613929715
DORIAN	13	1878714751
DORETHA	53	1440170079
DIRK	51	1257835496
DESSIE	36	170086978
DENICE	1	1712818222
DEIDRA	14	1444162141
DEANN	19	613370813
DAYNA	59	1323849646
DAREN	1	1652040046
DANIAL	34	1248408057
DALTON	69	1204476737
CORTNEY	28	2113158672
CORNELL	28	1363738565
CHELSEY	9	1963843697
CELINA	3	1957711670
CARYN	13	596029625
CARSON	50	1162865887
CAMILLA	48	226224256
BUFORD	43	1973933037
BRANDIE	64	937535863
BRANDEN	48	1983339080
BOOKER	27	758666964
BEVERLEY	45	1933791344
BENNETT	49	1340204078
ASHLEIGH	61	1902862312
ARRON	24	1678966849
ANTONY	16	911368853
ANTIONETTE	55	1889032223
ALLENE	28	1733958053
ADELAIDE	32	187849100
ADAN	66	1529021580
ABBIE	15	953744351
ZANE	1	2036799472
WINONA	7	1021070303
WILHELMINA	67	2023535185
WILBURN	68	1927583024
VIRGINA	0	1454639097
VIDA	35	2046154121
VERNICE	21	1476887600
VERDA	30	1019995074
VEDA	50	370272456
VALENTIN	11	1750908080
TREVA	23	1207380473
TILLIE	55	1449079953
THEODORA	36	1313994716
THEO	62	1802408161
THANH	65	1285835537
THAD	49	1143310190
TESSIE	62	1873797153
TERESITA	20	1920773584
TERA	11	1939916759
TAWANA	0	864999793
TARYN	16	1790711683
SUNG	46	616674747
SUN	12	1310055079
SOLEDAD	44	883828881
SHONDA	28	1931097157
SHIELA	48	1068261464
SHELLIE	45	701256876
SEYMOUR	33	1730925851
RUSS	58	402013330
ROSITA	58	2108322242
ROSALEE	60	1625742326
RONNY	66	1739068904
ROBBIN	24	1730236488
RICH	2	1172291801
RETHA	10	1101964952
REID	62	826411392
REBECA	27	244301593
RANDELL	10	2121252045
RACHEAL	51	1299689995
PORTIA	4	2007501719
PATTIE	32	1701984517
PARIS	30	1138622518
OMA	42	1131664229
NILDA	57	2127903144
MYLES	43	2099797584
MORTON	32	1675667826
MOHAMMED	61	2037985069
MITCHEL	63	1312952159
MINH	2	272720839
MIGDALIA	17	779117164
MERVIN	61	1071236612
MERRY	12	1505851145
MAURINE	56	1595331785
MAUDIE	7	1195050982
MARYJANE	50	403235973
MARYBETH	60	1606906677
MARISELA	40	1608671134
MARILYNN	47	1844169373
MARIANNA	20	1892606101
MALISSA	43	1865374280
MAJOR	33	1268485064
LUCRETIA	51	2112459078
LUCIEN	23	862373721
LUCIANO	55	1840956971
LONA	21	1728433378
LON	1	1570321640
LEORA	58	1607273283
LAZARO	21	1606202039
LATRICE	52	1547303768
LASHAWN	51	2036380447
KRYSTLE	45	1759818373
KENNITH	10	1931490860
KARRIE	34	561248470
JONAS	43	1779766001
JENA	36	1704481228
JEANNA	45	1764403434
JARRETT	43	434862430
JAQUELINE	35	1969326453
JANEL	13	1526036478
JAMEY	38	622286660
JAMEL	23	1549042147
JACQULINE	17	1964490276
IVETTE	46	1460740134
IONA	49	535163274
IOLA	34	506179106
HORTENCIA	39	970551658
HERSCHEL	8	1387703959
HANNA	51	928660153
GUILLERMINA	5	1380259107
GRISELDA	54	1859699002
GIOVANNI	20	501605559
GARTH	18	1425536159
FREEMAN	40	408265714
FOREST	27	845670160
FERDINAND	59	1954279791
FATIMA	17	1130082926
EZRA	41	1747939115
EUGENIO	5	1844608669
ERNESTINA	46	766127777
ERICH	43	887323683
ELOISA	22	1079365264
ELIDA	53	1949821406
ELIA	6	1973778170
ELEANORE	45	1701237146
DUNCAN	38	764480685
DOTTIE	10	867990016
DINAH	18	1900121943
DESTINY	23	1484941828
DEON	61	2039877752
DEMETRIA	29	1936357680
DELPHINE	22	2053943225
DELMA	17	1058804031
DELILAH	9	915430373
DEBBY	66	1984401530
DARA	41	1733404010
DANNA	24	1162243827
DANIELA	10	1437023026
DANETTE	5	149286723
CYRUS	38	1626942027
CYRIL	8	1703517438
CINDI	29	1940138513
CHUNG	51	1456556487
CHRISTIN	34	1322169129
CHRISTEN	18	604082652
CHLOE	31	1274581927
CHI	3	1824975583
CHANTEL	35	1964745985
CHANCE	27	1989094372
CHADWICK	67	1648763861
CELESTINE	3	1374774667
CATRINA	65	1923738269
CARMINE	31	724958740
CARI	23	873808201
CAREN	36	898784384
BROOKS	57	1943699961
BRITT	20	1050893048
BRIANNE	63	1784433579
BIRDIE	6	535100100
BESS	12	904501321
BERRY	4	1578859627
BELLE	33	1947918247
ATHENA	65	1179438131
ARNULFO	34	1499346940
ARLEEN	19	1992214301
ANDERSON	30	1800009201
ALPHONSE	48	1701468610
ALENE	29	1125592247
ALECIA	53	949183048
ALDO	8	2081409484
AGATHA	4	1144290866
ADRIANNE	60	1814651581
ADELINA	54	2134010198
ABDUL	49	1561930803
ZOILA	11	2086246659
ZOE	27	1192092181
ZENAIDA	0	556052846
ZELLA	63	2125578216
WYATT	51	1788438656
WILTON	5	1533728538
WESTON	2	1860167648
VESTA	47	1392981319
VERNELL	65	2055907819
VENUS	41	1868545056
VALENTINE	56	1630716380
VALENCIA	18	1229994147
VAL	66	1656958358
VADA	10	1400716796
UNA	53	1863630438
TREY	61	1880600980
TORY	59	1809942102
TOMASA	38	1629217424
TIFFANI	68	2071757681
TIARA	50	1958124744
TANNER	42	1936455317
TANA	63	2132948545
TAMELA	16	2007626701
SUZAN	7	1866405813
SOL	20	1921105803
SHAYLA	25	1502257520
SHANDA	55	1603696852
SANTA	56	2098597235
SANDI	18	1832207953
SAMATHA	65	535226078
RUBIN	48	2122071756
ROYAL	49	1275403851
ROXANNA	37	264346038
ROXANA	23	1792434809
ROSENDO	60	1542797436
ROSEANNE	12	843611074
RODRICK	36	1685578534
RICO	66	877062702
RETA	20	1794843011
RENITA	34	1171297086
REINALDO	9	1299968051
REINA	15	1255420804
RAFAELA	11	120165843
QUINN	64	1698645173
PRICILLA	44	1852308944
PILAR	30	1658908706
PHILLIS	0	2011963220
PEARLINE	25	907913787
PAULINA	62	1989660164
PARKER	5	1109522626
OSVALDO	19	1757824735
ORALIA	30	1891701478
OLIN	57	621795690
NORMAND	21	1347842527
NORBERTO	12	1579966780
NIGEL	62	654680207
NICKY	68	2040408624
NAPOLEON	3	1619085476
MITCH	29	1869763240
MISSY	0	1996005022
MIRNA	5	1943745943
MILFORD	68	2051952371
MICHAL	66	2021732172
MELODIE	10	1544243720
MELLISSA	7	1691982917
MAYME	1	1849183008
MAYA	61	1918451275
MATILDE	26	1437882604
MARQUIS	56	1677897942
MARJORY	19	843654278
MARGE	31	2041034950
MARGARITO	31	766249255
MARCELA	59	1930993103
MANDI	32	1573362439
MADONNA	37	1392002436
LYN	49	1682087799
LYMAN	16	1362773827
LURA	44	711831724
LUCIO	64	1923600003
LORRI	24	1310525750
LETTIE	67	1432731885
LES	16	973704247
LEOTA	40	1951801922
LEOPOLDO	56	1149963538
LEMUEL	28	1258058734
LAURETTA	50	2129066371
LARISSA	31	1228600820
LANNY	63	1704896715
KYLIE	10	1848060766
KRISTAL	53	1626095388
KISHA	51	887521955
KIRA	21	571397237
KIETH	33	1639836383
KERRIE	11	1194463253
KAREEM	49	1087601483
JUNG	26	1879044871
JULES	1	1123009130
JUDSON	35	1409538113
JOSIAH	38	2133230603
JOSEF	54	629829600
JERROD	32	866637815
JEROLD	15	2073750442
JAYME	35	1627309035
JARRED	22	1872514716
JAMAR	22	2059721022
JAMAAL	58	1960022500
JAE	53	581447543
ISIAH	45	1115768774
ISABELL	68	1875172568
IONE	57	1188220624
INDIA	48	1866098858
HERSHEL	52	2016900480
HAYDEE	13	926020995
HARRIETTE	43	1499395359
GISELA	69	1555463833
GINO	4	906680724
GILLIAN	26	1279843760
GIL	38	1937743144
FRITZ	33	1509604362
FOSTER	47	1852633353
FLOR	37	962352852
FILOMENA	22	1670377218
FELICITA	68	1557991914
FAUSTINO	22	1729794373
EVETTE	49	1749338235
EVERETTE	57	1708005483
ERLINDA	15	1874234894
EMILE	64	1125017337
ELYSE	43	869890925
ELOY	59	1094602612
ELOUISE	51	1169322799
ELMO	39	186794349
ELLIE	64	1394951670
ELISSA	19	2139768170
ELISEO	10	1972343210
EFREN	1	291726859
EDGARDO	37	1220856219
EARLE	57	1046211539
DORRIS	35	1347975955
DONN	39	1939050046
DOMINGA	57	1686273758
DINO	21	1839221350
DEWITT	41	2064401163
DELOIS	3	2062770326
DEANDRE	7	1186240552
DANNIE	6	2120651993
DAMARIS	5	1972830207
DALIA	42	1861629026
CRISTY	2	516512393
CORI	1	642977611
COLEMAN	40	807501614
CLAUDIO	16	389370084
CHRISTOPER	10	1731751811
CHRISTAL	56	1317908086
CHARLA	23	2048590533
CHANG	32	1971528779
CATHRINE	22	2093597678
CATHARINE	68	515166874
CARMELITA	23	185421534
CARMEL	12	2082024521
CARIDAD	25	857127503
CANDIDA	55	1975020575
BURT	0	1193541555
BRENTON	66	811156277
BREANNA	15	1180506363
BRANT	68	2126451376
BORIS	16	1793234527
BETTINA	60	1401712035
BERNIECE	36	1998095441
BELVA	61	2060558507
BELLA	33	1975881614
BARTON	11	565852363
BARB	40	961413830
ARON	22	1275203951
ARETHA	17	724974244
ANTWAN	44	1705396554
ANNETTA	53	508252324
ANNEMARIE	60	1446351655
ALVINA	25	823046817
ALINA	33	1878174582
ALFONZO	39	1719367635
ALEXA	0	1655517603
ALETHA	15	850229246
ALEC	36	1918637455
ALDEN	62	1915684710
AHMAD	34	2133271525
ABE	66	1356559140
ZACHARIAH	41	2142743111
YADIRA	26	1829172915
WILLY	68	1917056627
WERNER	5	1706931851
WALKER	37	1040891040
WALDO	67	749356013
VIVIANA	27	1828763620
VIOLETA	63	861004414
VIKKI	64	973415245
VERLA	26	1548043978
VENESSA	49	930352741
VELDA	52	1421036004
VALORIE	14	1922101253
VALENTINA	54	372989982
TYRON	65	907212127
TYRELL	14	794830938
TYREE	10	2145565711
TYRA	17	2022254802
TWYLA	53	1696186604
TRISTA	34	1418373752
TOSHA	13	1387227645
TONJA	62	1804210379
TOD	9	802598524
TOBIAS	14	1868922703
TIANA	14	966646143
THEDA	53	1898770095
THEA	20	1667581664
TEODORO	32	1645556606
TENA	24	1829992710
TATIANA	18	1128485474
TAD	36	1578351511
SUZANNA	23	475654064
SUNNY	43	1727230427
STEPHENIE	11	633356629
STEPHANY	14	1473071156
STANFORD	20	1650013420
STACIA	50	2132935521
SHELLI	49	1891747532
SHAYNE	35	447318543
SHARYN	59	1533614400
SHARONDA	32	767700368
SHANTEL	3	633292647
SHANON	36	1942917000
SAL	17	1359176998
SABINA	0	1837418874
RUPERT	62	2035557901
ROXANN	8	2117412629
ROSELYN	12	2033476059
ROSALINA	66	1882370840
ROSALBA	39	1212799926
ROMONA	35	1393610434
ROMA	68	1265846705
ROLLAND	1	1202973628
ROBT	55	1555021965
RICHIE	57	2078624396
RICHELLE	9	2074677007
REYES	36	1815577687
RENATE	28	1482107078
RENATA	31	717951420
RAVEN	55	794380223
RALEIGH	4	2035889679
QUINTIN	42	1857522487
PRINCESS	5	1523391549
PRINCE	66	1126523321
PRECIOUS	36	1850689135
PORFIRIO	1	823965262
PHILOMENA	63	1195024494
PERLA	51	1479755587
OTHA	49	1921975548
ORVAL	0	2074365835
OREN	55	1744171598
ONA	26	1711402529
OMER	20	1489001605
OLETA	51	865948175
OLEN	30	1846786165
ODIS	5	1004036057
NOBLE	61	791490355
